2014-10-03,0,0
2014-10-04,0,0
2014-10-05,0,0
2014-10-06,0,0
2014-10-07,0,0
2014-10-08,0,0
2014-10-09,0,0
2014-10-10,0,0
2014-10-11,0,0
2014-10-12,0,0
2014-10-13,0,0
2014-10-14,0,0
2014-10-15,0,0
2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,33678,0
2014-10-25,34631,0
2014-10-26,23834,0
2014-10-27,32581,0
2014-10-28,17170,0
2014-10-29,21556,0
2014-10-30,23213,0
2014-10-31,41199,0
2014-11-01,33326,0
2014-11-02,24561,0
