2014-10-10,0,0
2014-10-11,0,0
2014-10-12,0,0
2014-10-13,0,0
2014-10-14,0,0
2014-10-15,0,0
2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,7280,0
2014-10-25,7566,0
2014-10-26,0,0
2014-10-27,0,0
2014-10-28,1981,0
2014-10-29,1765,0
2014-10-30,10913,0
2014-10-31,13867,0
2014-11-01,13749,0
2014-11-02,20800,0
2014-11-03,5053,0
2014-11-04,5807,0
2014-11-05,2174,0
2014-11-06,9567,0
2014-11-07,12216,0
2014-11-08,27703,0
2014-11-09,24903,0
