2014-10-11,0,0
2014-10-12,0,0
2014-10-13,0,0
2014-10-14,0,0
2014-10-15,0,0
2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,0,0
2014-10-25,0,0
2014-10-26,201,0
2014-10-27,22434,0
2014-10-28,25976,0
2014-10-29,12421,0
2014-10-30,24995,0
2014-10-31,31170,0
2014-11-01,18240,0
2014-11-02,3080,0
2014-11-03,0,0
2014-11-04,1137,0
2014-11-05,0,0
2014-11-06,91,0
2014-11-07,13377,0
2014-11-08,21869,0
2014-11-09,9461,0
2014-11-10,0,0
